Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Japan,JPN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5.06381E+12,5.22079E+12,5.27697E+12,5.21742E+12,5.20428E+12,5.34894E+12,5.37067E+12,5.37701E+12,5.45918E+12,5.57954E+12,5.67231E+12,5.75285E+12,5.84802E+12,5.78407E+12,5.47078E+12,5.7001E+12,5.69352E+12,5.77864E+12,5.89423E+12,5.91632E+12,5.99641E+12,6.05267E+12,6.15633E+12
Japan,JPN,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,..,4.42139E+11,4.26203E+11,3.59327E+11,3.90917E+11,4.54632E+11,4.17329E+11,4.05295E+11,4.49224E+11,5.37111E+11,6.03031E+11,6.6552E+11,7.187E+11,8.72817E+11,6.45807E+11,7.91793E+11,9.70205E+11,1.01481E+12,9.55467E+11,9.91579E+11,8.07987E+11,7.7108E+11,8.37572E+11
Japan,JPN,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,5.39507E+11,5.99007E+11,6.01091E+11,5.60767E+11,5.80986E+11,6.34824E+11,6.41357E+11,6.45764E+11,6.67697E+11,7.21918E+11,7.65955E+11,8.02009E+11,8.1953E+11,8.2524E+11,6.96086E+11,7.7386E+11,8.18774E+11,8.63066E+11,8.91319E+11,9.65013E+11,9.72264E+11,9.53764E+11,..
Japan,JPN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,39332003.28,207641498.4,3200076742,3268105339,12308393448,10688168326,4926033619,11557373874,8771535612,7527948175,5459618343,-2396909736,21631204436,24624845330,12226471579,7440979284,-850717035.1,546962692.2,10648441636,19752249424,5252218412,39323365428,18837524125
Japan,JPN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,29.88285636,30.86515221,29.95099622,28.51517087,27.11881302,27.30713149,26.56051089,24.65550435,24.39723113,24.34862277,24.74947189,24.74862858,24.48344725,24.54784828,21.32367452,21.29748564,22.10330102,22.65442345,23.19090989,23.91610038,24.0053024,23.56428446,..
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.150000095,3.349999905,3.390000105,4.110000134,4.679999828,4.730000019,5.039999962,5.369999886,5.25,4.710000038,4.420000076,4.130000114,3.849999905,3.980000019,5.079999924,5.070000172,4.550000191,4.349999905,4.03000021,3.579999924,3.329999924,3.130000114,2.829999924
Japan,JPN,"Population, total",SP.POP.TOTL,125439000,125757000,126057000,126400000,126631000,126843000,127149000,127445000,127718000,127761000,127773000,127854000,128001000,128063000,128047000,128070000,127833000,127629000,127445000,127276000,127141000,126994511,126785797
Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,344.0455293,345.0123457,345.8353909,346.776406,347.4101509,347.9917695,348.8312757,349.6433471,350.3923182,350.5102881,350.5432099,350.7654321,351.1687243,351.3388203,351.2949246,351.309834,350.654908,350.0905201,349.5858021,349.1222295,348.7519201,348.350096,347.7775867
Japan,JPN,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,-3.80626591,-3.80023541,-3.251772701,-9.563555443,-7.049585896,-6.108113445,-5.539258707,-6.373348745,-6.13712787,-4.961423542,-3.908913924,-3.11761869,-2.543088224,-5.041465045,-8.802739933,-7.450426588,-8.329078557,-7.447047947,-6.818255893,-5.246615915,-4.457769362,-4.597732957,..
Japan,JPN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,..,..,..,..,..,..,..,..,..
Japan,JPN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.690047854,1.694956837,1.557318506,1.632520764,1.60053328,1.53599921,1.382606285,1.392110874,1.31480225,1.242328185,1.125363648,1.094291543,1.06090374,1.058408648,1.082612702,1.10225982,1.075418923,1.141795695,1.104187087,1.056266492,1.110292794,1.150329337,..
Japan,JPN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.41468275,34.49960432,34.11012979,33.54738576,33.03946989,32.75825603,31.26985402,30.53965397,30.41540301,30.29861484,30.1993884,29.98259375,29.88249504,29.00529022,27.27246727,28.44460691,26.8817084,26.74805013,26.9376337,27.68806093,28.8978202,29.3004607,..
Japan,JPN,Net migration,SM.POP.NETM,..,..,-100333,..,..,..,..,164199,..,..,..,..,277580,..,..,..,..,358133,..,..,..,..,250000
Japan,JPN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.95823033,10.81457851,10.65163323,10.06753658,9.773313592,10.37225701,9.895928337,9.061598934,8.91896344,9.352694056,10.13701108,10.51274133,10.10618629,8.931591654,8.36891038,8.809784435,9.356818207,9.682412944,10.36061765,11.46920658,11.4092707,11.10336454,..
Japan,JPN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,11.87161942,11.76169426,11.64919474,11.0802348,10.81574239,11.50442562,11.0252292,10.1438178,9.933940718,10.35126325,11.37539952,11.83940091,11.48368536,10.27964012,9.511686391,9.86805539,10.42898118,10.75713213,11.5400866,12.51054729,12.61091931,12.23746197,..
Japan,JPN,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,32730.90985,33768.46825,34084.44619,33586.29684,33437.04591,34386.2036,34476.82747,34399.46123,34906.33283,35769.68076,36461.29071,37113.53976,37820.61093,37233.39344,35174.54124,36685.09594,36788.07719,37340.72969,38386.64624,38674.88326,39322.0601,38266.7324,..
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.53634146,80.2002439,80.42414634,80.50146341,80.57073171,81.07609756,81.41707317,81.56341463,81.76,82.0302439,81.92512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488,83.79390244,83.98487805,..
"Korea, Rep.",KOR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,16566.4157,17655.53145,18526.58138,17386.98682,19216.14147,20756.7799,21530.26336,22997.18714,23549.36645,24605.53486,25516.82419,26697.03261,28013.70442,28588.37212,28642.8379,30352.10482,31228.5107,31776.89703,32548.71552,33425.68959,34177.65447,35020.41151,35938.37422
"Korea, Rep.",KOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.940949518,4.255407795,4.064135225,4.616943487,-1.184522012,1.086839359,3.650429647,3.06049293,3.395062023,2.984103715,1.031571545,-0.139840054,2.397231346,2.956662985,3.54229743,3.161444248,1.58460368,1.043502224,0.853333712,0.600438073,2.394658864,1.977968551,2.265177789
"Korea, Rep.",KOR,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,1.44081E+11,1.49477E+11,1.60719E+11,1.55057E+11,1.6435E+11,2.02191E+11,1.77304E+11,1.92081E+11,2.3081E+11,3.01516E+11,3.35984E+11,3.86315E+11,4.5444E+11,5.24227E+11,4.36653E+11,5.4703E+11,6.78E+11,7.07042E+11,7.21896E+11,7.25127E+11,6.40612E+11,6.06851E+11,6.64878E+11
"Korea, Rep.",KOR,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1.08277E+11,1.20552E+11,1.43249E+11,1.63665E+11,1.85069E+11,2.16849E+11,2.11894E+11,2.39507E+11,2.7278E+11,3.29032E+11,3.5475E+11,3.97619E+11,4.47943E+11,4.81521E+11,4.79954E+11,5.40896E+11,6.22755E+11,6.54428E+11,6.82307E+11,6.96155E+11,6.95245E+11,7.13051E+11,7.26622E+11
"Korea, Rep.",KOR,Trade (% of GDP),NE.TRD.GNFS.ZS,52.78512363,53.50437959,58.63297829,69.98776686,61.43607395,67.94719204,63.9110626,60.15370786,63.39299554,72.76108631,71.1843142,73.55135,77.24300743,99.93356223,90.41263765,95.6540858,110.0000525,109.8861982,102.7707459,95.2972227,83.71212153,77.71283224,80.77921935
"Korea, Rep.",KOR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5.43606E+11,5.84891E+11,6.19529E+11,5.85633E+11,6.5186E+11,7.10035E+11,7.42166E+11,7.97327E+11,8.20715E+11,8.60928E+11,8.94708E+11,9.4102E+11,9.92432E+11,1.02051E+12,1.02773E+12,1.0945E+12,1.1348E+12,1.16081E+12,1.19443E+12,1.23434E+12,1.26878E+12,1.30595E+12,1.34595E+12
"Korea, Rep.",KOR,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,1.52084E+11,1.70938E+11,1.68296E+11,1.12731E+11,1.3816E+11,1.87533E+11,1.69834E+11,1.83115E+11,2.13293E+11,2.67401E+11,3.12802E+11,3.74355E+11,4.34849E+11,5.18573E+11,3.98429E+11,5.13353E+11,6.61189E+11,6.6285E+11,6.45614E+11,6.3992E+11,5.33259E+11,5.05693E+11,5.79462E+11
"Korea, Rep.",KOR,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,1.76679E+11,2.03235E+11,2.08296E+11,1.58336E+11,1.97781E+11,2.40885E+11,2.3212E+11,2.66954E+11,2.95296E+11,3.31678E+11,3.57569E+11,4.01736E+11,4.48505E+11,4.62836E+11,4.31566E+11,5.06037E+11,5.7863E+11,5.92537E+11,6.02671E+11,6.11506E+11,6.2431E+11,6.53824E+11,6.99778E+11
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1775800000,2325400000,2844200000,5412300000,9333400000,11509400000,6522300000,5475100000,7010000000,13294400000,13643200000,9161900000,8826900000,11187500000,9021900000,9497400000,9773000000,9495900000,12766600000,9273600000,4104100000,12104300000,17052800000
"Korea, Rep.",KOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,39.0032945,39.68096241,37.42467905,27.76189528,30.91629559,32.9417149,31.55958695,30.93958059,32.01490957,32.11707412,32.16306462,32.70068793,32.57953116,33.01850389,28.4656577,32.02287506,32.95883261,31.00122857,29.10221685,29.27691005,28.91811192,29.25238734,31.07565107
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.059999943,2.049999952,2.609999895,6.960000038,6.340000153,4.420000076,4,3.279999971,3.559999943,3.670000076,3.730000019,3.450000048,3.230000019,3.160000086,3.640000105,3.720000029,3.410000086,3.220000029,3.119999886,3.529999971,3.630000114,3.710000038,3.730000019
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,45092991,45524681,45953580,46286503,46616677,47008111,47370164,47644736,47892330,48082519,48184561,48438292,48683638,49054708,49307835,49554112,49936638,50199853,50428893,50746659,51014947,51245707,51466201
"Korea, Rep.",KOR,Population density (people per sq. km of land area),EN.POP.DNST,467.4786544,471.9539809,476.4003732,479.8517831,483.2746942,487.3326871,489.6647095,492.2485381,494.7554752,496.6176307,497.5174084,499.9823699,502.3074494,505.7707805,508.0139604,509.8159671,513.8042803,515.8755832,517.6122906,520.8524992,523.5255477,525.6562786,527.9180106
"Korea, Rep.",KOR,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,2.277076921,2.425901108,2.446510974,1.157891255,1.217215476,4.154475093,2.576587385,3.446130654,1.614941659,0.092857222,0.856764855,1.074825377,2.167261438,1.522778069,0.017665245,1.53322282,1.690810254,1.244648924,1.350915537,1.049897983,0.810614128,1.990680103,..
"Korea, Rep.",KOR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,0.2,..,0.2,..,0.5,..,0.2,..,..,..,..,..
"Korea, Rep.",KOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.337596995,4.995169813,4.519832389,4.276509466,4.314538664,3.943640951,3.691106594,3.354967177,3.143386245,3.184388809,2.840310577,2.695096116,2.445963021,2.261953502,2.347244674,2.236404101,2.285168018,2.234197271,2.129301336,2.123729198,2.085013853,1.927595923,1.961132074
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,35.80317028,34.8070253,34.72388177,34.71837076,34.05502912,34.19664142,32.94195911,32.42908322,32.74293875,34.2454526,33.83844462,33.23618562,33.41330398,32.72239496,33.26623298,34.63472135,34.84625353,34.58738122,35.02175739,34.70009306,34.89108503,35.12979767,35.86926364
"Korea, Rep.",KOR,Net migration,SM.POP.NETM,..,..,159339,..,..,..,..,81291,..,..,..,..,-156535,..,..,..,..,169634,..,..,..,..,200000
"Korea, Rep.",KOR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.23628188,13.50145321,13.18532712,12.9267388,13.11519957,14.63112487,13.92003864,13.64515711,14.14009836,13.446495,13.85802067,14.28949254,15.47643564,15.1477747,14.28674756,14.04546126,14.43565579,14.7179218,14.31121469,13.92590169,13.94804577,14.82501283,..
"Korea, Rep.",KOR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,16.52075609,17.24464024,17.10954958,18.17991606,18.3760342,21.19812713,20.61480453,20.40117009,20.74400557,20.00495324,20.49838589,21.33256236,22.62204471,22.32777416,21.31415615,21.00514041,21.56582378,27.86449984,27.4190854,26.28067146,26.30360808,27.31025019,..
"Korea, Rep.",KOR,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,16482.42707,17572.84784,18400.28715,17120.59339,18973.50525,20600.73743,21377.37506,22901.95052,23456.5639,24556.29223,25315.28615,26599.9854,27931.67634,28590.36433,28579.12942,30386.83605,31412.43043,32099.13366,32781.46812,33533.90546,34276.44143,35121.62672,35944.70947
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.7,74.15121951,74.60243902,75.00487805,75.4097561,75.9097561,76.41219512,76.76585366,77.21463415,77.66585366,78.16829268,78.66829268,79.1195122,79.51707317,79.96829268,80.11707317,80.56829268,80.8195122,81.27073171,81.72195122,82.02439024,82.02439024,..
Mexico,MEX,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,13111.47167,13759.33146,14460.48069,14970.26867,15155.63913,15682.81267,15415.20072,15218.79392,15251.14113,15648.34283,15791.53754,16258.54057,16371.75207,16293.03182,15185.53788,15715.97265,16049.36476,16394.6312,16385.06014,16615.97998,16934.73497,17200.11694,17330.73198
Mexico,MEX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,38.46465708,26.54551237,18.74486929,15.42968529,16.10281905,11.15220612,6.041490115,5.503365872,4.039455569,7.961710977,5.873921411,6.389222408,5.789061291,6.172512071,3.947662895,4.545151338,5.842873195,4.065926968,1.529730821,4.423341944,2.787393039,5.378639195,6.132709567
Mexico,MEX,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,63142290000,75370878000,84319218000,1.292E+11,1.48096E+11,1.79876E+11,1.71481E+11,1.73824E+11,1.77423E+11,2.02E+11,2.30369E+11,2.66331E+11,2.89829E+11,3.09859E+11,2.45085E+11,3.14349E+11,3.65827E+11,3.87835E+11,3.98823E+11,4.18832E+11,4.03879E+11,3.98517E+11,4.37418E+11
Mexico,MEX,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,1.39545E+11,1.61102E+11,1.76222E+11,1.89254E+11,1.99531E+11,2.2261E+11,2.2145E+11,2.22327E+11,2.26566E+11,2.64648E+11,2.8532E+11,2.8532E+11,2.90953E+11,2.87992E+11,2.56731E+11,3.14142E+11,3.38374E+11,3.60451E+11,3.65391E+11,3.90904E+11,4.23796E+11,4.38586E+11,4.5534E+11
Mexico,MEX,Trade (% of GDP),NE.TRD.GNFS.ZS,46.32101929,50.41920008,48.77736168,50.99612163,50.61797144,52.43268175,47.16607302,46.69791471,50.20568946,58.42432149,62.35912383,56.09272463,56.79527936,57.77703093,55.96776976,60.76031847,63.46967792,65.76724582,63.76487661,64.96357919,71.16631448,76.18181433,77.5378526
Mexico,MEX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7.07432E+11,7.55348E+11,8.07065E+11,8.48742E+11,8.72112E+11,9.15216E+11,9.11515E+11,9.11152E+11,9.24331E+11,9.6057E+11,9.82738E+11,1.02691E+12,1.05044E+12,1.06246E+12,1.0063E+12,1.0578E+12,1.09655E+12,1.13649E+12,1.15188E+12,1.18418E+12,1.22312E+12,1.25856E+12,1.28425E+12
Mexico,MEX,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,55989580000,68934993000,85126414000,1.38381E+11,1.56446E+11,1.91818E+11,1.8559E+11,1.86722E+11,1.89076E+11,2.17684E+11,2.451E+11,2.80417E+11,3.08156E+11,3.36043E+11,2.59938E+11,3.28679E+11,3.82623E+11,4.02449E+11,4.13788E+11,4.349E+11,4.28214E+11,4.20505E+11,4.58225E+11
Mexico,MEX,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,1.10381E+11,1.29673E+11,1.59645E+11,1.83279E+11,2.0438E+11,2.45863E+11,2.43795E+11,2.46739E+11,2.52934E+11,2.8382E+11,3.08472E+11,3.08472E+11,3.2336E+11,3.33971E+11,2.80706E+11,3.28581E+11,3.47041E+11,3.65839E+11,3.73588E+11,3.95699E+11,4.19122E+11,4.31377E+11,4.59277E+11
Mexico,MEX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,9526290000,9185600000,12829800000,12756764558,13880522690,18382284821,30060020323,24055125415,18223514102,24916054094,26018159827,20663712963,33071305713,32189963205,19464612870,20995302730,24343541378,17709354453,47579161248,30958726057,36775634408,35418113087,32126857705
Mexico,MEX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.96587176,21.57212184,22.59693366,23.69316212,22.57876667,22.95818123,20.83501268,20.70577508,21.09587417,21.49498948,22.12623426,22.82291704,23.11880995,24.10684385,22.88891649,22.79309499,23.28120862,23.88655517,22.49338333,21.90240018,23.27675001,23.73778727,23.10169311
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.889999866,5.25,4.059999943,3.569999933,2.49000001,2.559999943,2.539999962,2.869999886,2.960000038,3.660000086,3.559999943,3.569999933,3.650000095,3.900000095,5.380000114,5.329999924,5.190000057,4.920000076,4.940000057,4.829999924,4.340000153,3.880000114,3.420000076
Mexico,MEX,"Population, total",SP.POP.TOTL,94045579,95687452,97281739,98821456,100300579,101719673,103067068,104355608,105640453,106995583,108472228,110092378,111836346,113661809,115505228,117318941,119090017,120828307,122535969,124221600,125890949,127540423,129163276
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,48.37859976,49.22320636,50.04333393,50.8353898,51.59627511,52.32628051,53.01940276,53.68224903,54.34319453,55.04029579,55.79990638,56.63333831,57.53046426,58.46951259,59.41779778,60.35080172,61.26187248,62.15607757,63.03452712,63.90164356,64.76038427,65.60890095,66.44372335
Mexico,MEX,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,-0.490642606,-0.107070771,-1.212434246,-1.304727427,-1.353811193,-0.961264522,..,..,..,..,..,..,..,-1.964825194,-4.511583076,-3.977040497,-3.558839223,-3.820866328,-3.336748117,-4.164930849,-3.232694539,-1.67300316,..
Mexico,MEX,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,11.2,..,11.2,..,8.9,..,6.6,..,5.2,6.2,3.4,..,4.1,..,4.2,..,3.4,..,4.1,..,2.5,..
Mexico,MEX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.424870707,4.868467241,4.450286752,4.15870216,3.68106669,3.323086312,3.403265348,3.278281855,3.387486496,3.339190436,3.073204185,3.07582586,3.181714703,3.160378717,3.241494141,3.219154476,3.088461554,3.173924967,3.138783695,3.134833991,3.196459855,3.349698601,3.417144351
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,32.69208227,33.94721881,34.19829465,33.8837626,34.12433305,34.20970569,33.21734135,32.71035765,31.19107727,32.85106005,32.78340606,34.1952791,33.83513749,34.7561917,31.89409385,32.36191045,33.55680109,33.77646652,31.85631756,31.49522724,30.01335722,29.44011859,30.03718369
Mexico,MEX,Net migration,SM.POP.NETM,..,..,-2354719,..,..,..,..,-2911437,..,..,..,..,-246002,..,..,..,..,-300000,..,..,..,..,-300000
Mexico,MEX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,8.479624617,8.742981656,8.987730676,8.155611883,8.608136185,9.572861438,..,..,..,..,..,..,..,10.02376741,9.679796263,10.11091331,10.01240267,9.773015605,10.29457862,10.63196811,12.79662196,13.54328972,..
Mexico,MEX,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,12.15924948,12.30699109,11.8031583,10.41592809,11.04924137,12.1102239,..,..,..,..,..,..,..,20.64631982,17.69709336,18.04343497,18.91593457,18.74484474,18.8045337,18.36056655,19.03866293,19.80505139,..
Mexico,MEX,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,12634.7843,13308.43383,14103.83931,14600.61148,14835.17054,15352.0174,15136.10453,14962.89622,14990.13285,15414.72489,15454.03827,16009.11884,16095.10939,16063.85501,14930.49493,15531.31659,15794.50424,16080.31407,15914.60394,16235.15014,16527.24602,16767.94131,16928.67933
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.796,73.158,73.498,73.814,74.103,74.364,74.598,74.809,75.002,75.18,75.347,75.505,75.656,75.802,75.948,76.096,76.251,76.412,76.579,76.753,76.933,77.118,..
Paraguay,PRY,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,8744.348936,8681.659899,8850.731352,8667.123365,8371.682061,8014.839366,7795.218059,7649.258949,7838.410743,8019.466486,8060.888461,8323.008908,8651.651599,9078.627822,8935.926257,9800.512184,10080.7389,9892.169919,10581.32887,10948.62026,11138.77735,11470.27519,11915.58638
Paraguay,PRY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,11.07642719,11.42144824,3.410989241,16.25857633,10.68012791,14.66450544,13.93560469,17.94938421,15.14432465,11.83500522,12.95282412,8.855832654,12.63550564,12.19388467,3.742603787,4.59103037,5.090635119,4.78158429,4.410361917,2.804744257,1.604800376,4.1244648,2.575991799
Paraguay,PRY,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,5611784199,5177172021,4845856547,5094336122,3815722161,3849941489,3464360232,3431839891,3648344307,4396642289,5109060804,6299058248,7801578705,10138083186,8307738047,11089285874,13300043797,12341874622,14372652307,13859116571,11798279739,12695670925,14247872097
Paraguay,PRY,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,7986184563,7296669618,6883967922,7820708275,6736549092,6883321439,6009906671,6561926853,7230654537,7788076695,8606049690,8901529677,9673918058,9656968354,8829282587,11002312080,11222707936,10480529053,11853583634,11557066127,11840557488,12829652322,13882304405
Paraguay,PRY,Trade (% of GDP),NE.TRD.GNFS.ZS,118.0640742,103.0352672,95.93427625,101.6063201,77.55527569,78.64472976,72.60569901,79.44156565,81.12736377,80.10444662,85.02196365,84.7335313,79.00113742,76.16045106,67.38767266,77.95021769,76.44206376,72.56032526,70.63643775,67.62884495,65.63832269,65.77614029,66.09518587
Paraguay,PRY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,18616755807,18909743542,19711992457,19725404054,19455939311,19005701526,18847183576,18843149451,19657313980,20454893447,20891296689,21895565804,23082660808,24550515091,24487181775,27215968616,28372405344,28219616269,30595001138,32082190602,33070442062,34496738802,36294202789
Paraguay,PRY,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,5128437429,4950522640,4750210000,4391400000,3117000000,3160260000,2739490000,2329865000,2647896500,3318550000,4026173802,5237193976,6401482322,9242927675,7144316623,10292025284,12626416119,11941315732,12929726686,13055420399,11254636531,10721402147,12498767746
Paraguay,PRY,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,7361370402,6307576149,5728592407,6137206796,4987213268,4823521012,4635397887,4925082618,5988085964,6548893830,7012815980,7183209655,7835994152,8301427383,7513966277,10212594703,10555925234,9933761156,10378779579,10677293064,10405136269,10503678296,12206653382
Paraguay,PRY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,103200000,149400000,235800000,341900000,94500000,107800000,99200000,90400000,-57700000,93979000,7300000,187800000,105000000,337856000,26913000,555544000,463994000,727144000,312567000,549690000,480469114.4,451748026.3,507019886.6
Paraguay,PRY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.02083114,22.12943637,22.91823647,20.11206814,18.97058345,17.33924481,17.96778381,18.0997007,20.6270244,20.06819025,20.90318441,21.95038425,21.32456811,21.98074968,18.72035177,23.79968806,24.57703101,21.30236501,22.33081926,22.54217553,20.84791983,19.72397366,20.12148949
Paraguay,PRY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.400000095,8.149999619,5.360000134,5.300000191,9.399999619,7.610000134,7.599999905,9.390000343,6.809999943,6.510000229,4.820000172,5.28000021,4.710000038,4.420000076,5.460000038,4.570000172,4.670000076,4.090000153,4.380000114,5.03000021,4.559999943,5.25,4.610000134
Paraguay,PRY,"Population, total",SP.POP.TOTL,4760850,4870694,4980344,5089310,5196937,5302700,5406624,5508611,5607950,5703740,5795494,5882796,5966159,6047117,6127837,6209877,6293783,6379219,6465740,6552584,6639119,6725308,6811297
Paraguay,PRY,Population density (people per sq. km of land area),EN.POP.DNST,11.98301032,12.25948653,12.53547445,12.80974075,13.0806368,13.34684118,13.60841681,13.86511704,14.11515228,14.35625472,14.58719859,14.80693682,15.01676063,15.22053108,15.42370249,15.63019633,15.84138686,16.05642839,16.27420086,16.49278631,16.71059401,16.92753083,17.14396426
Paraguay,PRY,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,0.750725531,0.855293104,1.202329457,2.207609755,0.52614113,1.415654135,1.203275742,-0.724049106,-1.075184862,-0.047743947,-0.62490398,0.168174391,-0.432397606
Paraguay,PRY,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,12.4,..,10.6,..,10.2,..,8.9,13.2,8.3,5.7,6.1,7.9,7.8,4.3,5.8,5.5,5,3.3,1.8,2.4,1.9,1.7,..
Paraguay,PRY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.4437831,18.36501195,16.42797372,14.80093731,14.00455833,12.85665776,11.37331719,11.00964326,13.00894327,13.93335049,12.71395283,11.7935958,12.70973478,13.28239748,9.776590541,12.9999926,13.76511398,10.09384875,13.11109624,11.68330915,9.450446314,10.75128066,10.31396649
Paraguay,PRY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.72622899,31.44930575,31.17856402,32.99200825,35.12882705,35.563533,38.56191185,42.17102755,40.27338267,38.40528806,39.28938865,38.30579032,37.10112364,36.8263993,37.40400686,34.63165136,34.07566172,34.50237221,33.16040865,33.69268466,34.62756044,34.53052583,34.50893221
Paraguay,PRY,Net migration,SM.POP.NETM,..,..,-43861,..,..,..,..,-46919,..,..,..,..,-117299,..,..,..,..,-86700,..,..,..,..,-82365
